timestamp,request_id,client_ip,user_agent,content_type,body_size,raw_body,parsed_json
2025-11-14T11:02:32.892389,req_184_110232,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053232237"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053232239552"",""ct"":""20251114T053232"",""lt"":""20251114T053232"",""st"":308,""et"":""20271114T053232"",""cs"":62,""con"":""['283', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053232237"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053232239552"", ""ct"": ""20251114T053232"", ""lt"": ""20251114T053232"", ""st"": 308, ""et"": ""20271114T053232"", ""cs"": 62, ""con"": ""['283', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:02:37.930922,req_185_110237,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053237278"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053237279673"",""ct"":""20251114T053237"",""lt"":""20251114T053237"",""st"":309,""et"":""20271114T053237"",""cs"":62,""con"":""['284', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053237278"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053237279673"", ""ct"": ""20251114T053237"", ""lt"": ""20251114T053237"", ""st"": 309, ""et"": ""20271114T053237"", ""cs"": 62, ""con"": ""['284', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:02:42.971092,req_186_110242,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053242319"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053242319265"",""ct"":""20251114T053242"",""lt"":""20251114T053242"",""st"":310,""et"":""20271114T053242"",""cs"":62,""con"":""['285', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053242319"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053242319265"", ""ct"": ""20251114T053242"", ""lt"": ""20251114T053242"", ""st"": 310, ""et"": ""20271114T053242"", ""cs"": 62, ""con"": ""['285', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:02:47.978910,req_187_110247,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053247340"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053247340310"",""ct"":""20251114T053247"",""lt"":""20251114T053247"",""st"":311,""et"":""20271114T053247"",""cs"":62,""con"":""['286', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053247340"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053247340310"", ""ct"": ""20251114T053247"", ""lt"": ""20251114T053247"", ""st"": 311, ""et"": ""20271114T053247"", ""cs"": 62, ""con"": ""['286', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:02:53.024671,req_188_110253,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053252374"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053252374039"",""ct"":""20251114T053252"",""lt"":""20251114T053252"",""st"":312,""et"":""20271114T053252"",""cs"":62,""con"":""['287', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053252374"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053252374039"", ""ct"": ""20251114T053252"", ""lt"": ""20251114T053252"", ""st"": 312, ""et"": ""20271114T053252"", ""cs"": 62, ""con"": ""['287', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:02:58.057911,req_189_110258,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053257406"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053257406563"",""ct"":""20251114T053257"",""lt"":""20251114T053257"",""st"":313,""et"":""20271114T053257"",""cs"":62,""con"":""['288', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053257406"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053257406563"", ""ct"": ""20251114T053257"", ""lt"": ""20251114T053257"", ""st"": 313, ""et"": ""20271114T053257"", ""cs"": 62, ""con"": ""['288', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:03.104149,req_190_110303,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053302445"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053302445214"",""ct"":""20251114T053302"",""lt"":""20251114T053302"",""st"":314,""et"":""20271114T053302"",""cs"":62,""con"":""['289', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053302445"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053302445214"", ""ct"": ""20251114T053302"", ""lt"": ""20251114T053302"", ""st"": 314, ""et"": ""20271114T053302"", ""cs"": 62, ""con"": ""['289', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:08.133637,req_191_110308,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053307477"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053307477676"",""ct"":""20251114T053307"",""lt"":""20251114T053307"",""st"":315,""et"":""20271114T053307"",""cs"":62,""con"":""['290', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053307477"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053307477676"", ""ct"": ""20251114T053307"", ""lt"": ""20251114T053307"", ""st"": 315, ""et"": ""20271114T053307"", ""cs"": 62, ""con"": ""['290', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:13.140328,req_192_110313,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053312504"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053312504262"",""ct"":""20251114T053312"",""lt"":""20251114T053312"",""st"":316,""et"":""20271114T053312"",""cs"":62,""con"":""['291', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053312504"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053312504262"", ""ct"": ""20251114T053312"", ""lt"": ""20251114T053312"", ""st"": 316, ""et"": ""20271114T053312"", ""cs"": 62, ""con"": ""['291', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:18.165362,req_193_110318,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053317523"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053317524579"",""ct"":""20251114T053317"",""lt"":""20251114T053317"",""st"":317,""et"":""20271114T053317"",""cs"":62,""con"":""['292', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053317523"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053317524579"", ""ct"": ""20251114T053317"", ""lt"": ""20251114T053317"", ""st"": 317, ""et"": ""20271114T053317"", ""cs"": 62, ""con"": ""['292', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:23.211760,req_194_110323,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053322558"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053322558532"",""ct"":""20251114T053322"",""lt"":""20251114T053322"",""st"":318,""et"":""20271114T053322"",""cs"":62,""con"":""['293', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053322558"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053322558532"", ""ct"": ""20251114T053322"", ""lt"": ""20251114T053322"", ""st"": 318, ""et"": ""20271114T053322"", ""cs"": 62, ""con"": ""['293', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:28.236871,req_195_110328,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053327593"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053327593400"",""ct"":""20251114T053327"",""lt"":""20251114T053327"",""st"":319,""et"":""20271114T053327"",""cs"":62,""con"":""['294', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053327593"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053327593400"", ""ct"": ""20251114T053327"", ""lt"": ""20251114T053327"", ""st"": 319, ""et"": ""20271114T053327"", ""cs"": 62, ""con"": ""['294', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:33.274509,req_196_110333,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053332625"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053332626700"",""ct"":""20251114T053332"",""lt"":""20251114T053332"",""st"":320,""et"":""20271114T053332"",""cs"":62,""con"":""['295', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053332625"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053332626700"", ""ct"": ""20251114T053332"", ""lt"": ""20251114T053332"", ""st"": 320, ""et"": ""20271114T053332"", ""cs"": 62, ""con"": ""['295', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:38.309383,req_197_110338,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053337658"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053337658219"",""ct"":""20251114T053337"",""lt"":""20251114T053337"",""st"":321,""et"":""20271114T053337"",""cs"":62,""con"":""['296', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053337658"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053337658219"", ""ct"": ""20251114T053337"", ""lt"": ""20251114T053337"", ""st"": 321, ""et"": ""20271114T053337"", ""cs"": 62, ""con"": ""['296', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:43.336206,req_198_110343,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053342692"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053342692099"",""ct"":""20251114T053342"",""lt"":""20251114T053342"",""st"":322,""et"":""20271114T053342"",""cs"":62,""con"":""['297', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053342692"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053342692099"", ""ct"": ""20251114T053342"", ""lt"": ""20251114T053342"", ""st"": 322, ""et"": ""20271114T053342"", ""cs"": 62, ""con"": ""['297', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:48.359924,req_199_110348,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053347714"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053347714071"",""ct"":""20251114T053347"",""lt"":""20251114T053347"",""st"":323,""et"":""20271114T053347"",""cs"":62,""con"":""['298', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053347714"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053347714071"", ""ct"": ""20251114T053347"", ""lt"": ""20251114T053347"", ""st"": 323, ""et"": ""20271114T053347"", ""cs"": 62, ""con"": ""['298', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:53.384612,req_200_110353,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053352748"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053352748216"",""ct"":""20251114T053352"",""lt"":""20251114T053352"",""st"":324,""et"":""20271114T053352"",""cs"":62,""con"":""['299', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053352748"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053352748216"", ""ct"": ""20251114T053352"", ""lt"": ""20251114T053352"", ""st"": 324, ""et"": ""20271114T053352"", ""cs"": 62, ""con"": ""['299', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:03:58.446623,req_201_110358,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053357787"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053357788173"",""ct"":""20251114T053357"",""lt"":""20251114T053357"",""st"":325,""et"":""20271114T053357"",""cs"":62,""con"":""['300', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053357787"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053357788173"", ""ct"": ""20251114T053357"", ""lt"": ""20251114T053357"", ""st"": 325, ""et"": ""20271114T053357"", ""cs"": 62, ""con"": ""['300', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:04:03.455404,req_202_110403,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053402813"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053402813052"",""ct"":""20251114T053402"",""lt"":""20251114T053402"",""st"":326,""et"":""20271114T053402"",""cs"":62,""con"":""['301', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053402813"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053402813052"", ""ct"": ""20251114T053402"", ""lt"": ""20251114T053402"", ""st"": 326, ""et"": ""20271114T053402"", ""cs"": 62, ""con"": ""['301', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
2025-11-14T11:04:08.504353,req_203_110408,10.2.16.116,unknown,application/json,496,"{""m2m:sgn"":{""sur"":""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"",""nev"":{""rep"":{""m2m:cin"":{""rn"":""4-20251114053407852"",""ty"":4,""pi"":""3-20251108122108881442"",""ri"":""4-20251114053407852279"",""ct"":""20251114T053407"",""lt"":""20251114T053407"",""st"":327,""et"":""20271114T053407"",""cs"":62,""con"":""['302', 'example', 'example', 'example', 'example', 'example']"",""lbl"":[""people_count"",""crowd_density"",""loitering_detection"",""fall_detection"",""fight_detection"",""running_detection""],""cr"":""SOriginAE-CM""}},""net"":3},""rvi"":""2a""}}","{""m2m:sgn"": {""sur"": ""Mobius/AE-CM/CM01-0032-0001/Data/sub-1-1"", ""nev"": {""rep"": {""m2m:cin"": {""rn"": ""4-20251114053407852"", ""ty"": 4, ""pi"": ""3-20251108122108881442"", ""ri"": ""4-20251114053407852279"", ""ct"": ""20251114T053407"", ""lt"": ""20251114T053407"", ""st"": 327, ""et"": ""20271114T053407"", ""cs"": 62, ""con"": ""['302', 'example', 'example', 'example', 'example', 'example']"", ""lbl"": [""people_count"", ""crowd_density"", ""loitering_detection"", ""fall_detection"", ""fight_detection"", ""running_detection""], ""cr"": ""SOriginAE-CM""}}, ""net"": 3}, ""rvi"": ""2a""}}"
